A,A2,법정동명,특수지구분코드,특수지구분명,지번,기준연도,기준월,A9,xcoord,ycoord
4420037029104840001,4420037029,아산시,1,일반,영인면 창용리 484-1,1996,1,6000,196311.8432,478681.5677
4420037029105090001,4420037029,아산시,1,일반,영인면 창용리 509-1,1996,1,5700,좌표x,좌표x
4420037029108510000,4420037029,아산시,1,일반,영인면 창용리 851,1996,1,5800,198427.5813,479883.0516
4420037029109900018,4420037029,아산시,1,일반,영인면 창용리 990-18,1996,1,6000,197571.5687,479660.7873
4420037029110090001,4420037029,아산시,1,일반,영인면 창용리 1009-1,1996,1,5400,196551.0593,479518.2247
4420037029112880000,4420037029,아산시,1,일반,영인면 창용리 1288,1996,1,15000,198823.8956,478727.9351
4420037029113390000,4420037029,아산시,1,일반,영인면 창용리 1339,1996,1,7600,199076.2554,478760.5531
4420037029200380007,4420037029,아산시,2,산,영인면 창용리 산38-7,1996,1,7000,197741.6129,478729.4942
4420037029200590001,4420037029,아산시,2,산,영인면 창용리 산59-1,1996,1,7200,좌표x,좌표x
4420037030100250002,4420037030,아산시,1,일반,영인면 신봉리 25-2,1996,1,5000,200236.1218,476045.5667
4420037030100310001,4420037030,아산시,1,일반,영인면 신봉리 31-1,1996,1,5400,200253.4885,476121.1777
4420037030100360000,4420037030,아산시,1,일반,영인면 신봉리 36,1996,1,12000,200198.881,476219.8741
4420037030100620000,4420037030,아산시,1,일반,영인면 신봉리 62,1996,1,4000,199898.336,476188.5599
4420037030100860000,4420037030,아산시,1,일반,영인면 신봉리 86,1996,1,6000,좌표x,좌표x
4420037030100890000,4420037030,아산시,1,일반,영인면 신봉리 89,1996,1,5000,199676.174,476122.4806
4420037030100950013,4420037030,아산시,1,일반,영인면 신봉리 95-13,1996,1,6300,199636.7803,476206.2839
4420037030101160000,4420037030,아산시,1,일반,영인면 신봉리 116,1996,1,5500,199870.1837,476664.4846
4420037030101370000,4420037030,아산시,1,일반,영인면 신봉리 137,1996,1,4800,199740.9426,477494.3461
4420037030101600005,4420037030,아산시,1,일반,영인면 신봉리 160-5,1996,1,6600,200228.3701,477298.6453
4420037030101760002,4420037030,아산시,1,일반,영인면 신봉리 176-2,1996,1,4500,200229.0121,477621.7014
4420037030102010000,4420037030,아산시,1,일반,영인면 신봉리 201,1996,1,6000,199521.1947,477612.7615
4420037030102120000,4420037030,아산시,1,일반,영인면 신봉리 212,1996,1,5000,199649.0403,477700.0792
4420037030102330002,4420037030,아산시,1,일반,영인면 신봉리 233-2,1996,1,14000,199452.689,477727.716
4420037030102470001,4420037030,아산시,1,일반,영인면 신봉리 247-1,1996,1,16000,199325.9199,477869.2013
4420037030102950003,4420037030,아산시,1,일반,영인면 신봉리 295-3,1996,1,5400,199740.7511,478671.7605
4420037030103720000,4420037030,아산시,1,일반,영인면 신봉리 372,1996,1,5000,199211.6311,478642.5066
4420037030104040002,4420037030,아산시,1,일반,영인면 신봉리 404-2,1996,1,6000,198959.1726,477900.2299
4420037030104120000,4420037030,아산시,1,일반,영인면 신봉리 412,1996,1,6600,199095.7017,477944.363
4420037030104750001,4420037030,아산시,1,일반,영인면 신봉리 475-1,1996,1,13000,198536.8217,478238.0722
4420037030104820010,4420037030,아산시,1,일반,영인면 신봉리 482-10,1996,1,6300,198649.2693,478020.0519
4420037030104990000,4420037030,아산시,1,일반,영인면 신봉리 499,1996,1,4600,198532.7718,477633.0944
4420037030105300000,4420037030,아산시,1,일반,영인면 신봉리 530,1996,1,5200,198124.7892,477860.6628
4420037030105660000,4420037030,아산시,1,일반,영인면 신봉리 566,1996,1,5000,좌표x,좌표x
4420037030105980001,4420037030,아산시,1,일반,영인면 신봉리 598-1,1996,1,5000,좌표x,좌표x
4420037030106200009,4420037030,아산시,1,일반,영인면 신봉리 620-9,1996,1,13000,좌표x,좌표x
4420037030106270023,4420037030,아산시,1,일반,영인면 신봉리 627-23,1996,1,20000,좌표x,좌표x
4420037030106390000,4420037030,아산시,1,일반,영인면 신봉리 639,1996,1,5800,좌표x,좌표x
4420037030106790016,4420037030,아산시,1,일반,영인면 신봉리 679-16,1996,1,17000,197545.2344,477589.2734
4420037030107010002,4420037030,아산시,1,일반,영인면 신봉리 701-2,1996,1,7200,197666.9034,477630.3831
4420037030107120001,4420037030,아산시,1,일반,영인면 신봉리 712-1,1996,1,6200,197661.3026,477461.1734
4420037030107230000,4420037030,아산시,1,일반,영인면 신봉리 723,1996,1,6600,197554.2981,477169.7762
4420037030107310000,4420037030,아산시,1,일반,영인면 신봉리 731,1996,1,15000,197499.6853,477229.5271
4420037030107650000,4420037030,아산시,1,일반,영인면 신봉리 765,1996,1,7200,좌표x,좌표x
4420037030108190002,4420037030,아산시,1,일반,영인면 신봉리 819-2,1996,1,5400,197129.2954,476814.1642
4420037030108470006,4420037030,아산시,1,일반,영인면 신봉리 847-6,1996,1,5000,좌표x,좌표x
4420037030108630001,4420037030,아산시,1,일반,영인면 신봉리 863-1,1996,1,5000,197320.8089,476648.7469
4420037030110070000,4420037030,아산시,1,일반,영인면 신봉리 1007,1996,1,5000,198702.5131,478382.4394
4420037030110900000,4420037030,아산시,1,일반,영인면 신봉리 1090,1996,1,5100,199260.133,478115.1286
4420037030111210000,4420037030,아산시,1,일반,영인면 신봉리 1121,1996,1,5400,199617.8085,478083.0857
4420037030200190017,4420037030,아산시,2,산,영인면 신봉리 산19-17,1996,1,3500,좌표x,좌표x
4420037030200840000,4420037030,아산시,2,산,영인면 신봉리 산84,1996,1,2900,198966.4533,477640.3127
4420037030201390020,4420037030,아산시,2,산,영인면 신봉리 산139-20,1996,1,2000,198039.7427,477148.3709
4420037031100020001,4420037031,아산시,1,일반,영인면 성내리 2-1,1996,1,3800,200518.1691,475804.5973
4420037031100110002,4420037031,아산시,1,일반,영인면 성내리 11-2,1996,1,3600,좌표x,좌표x
4420037031100440000,4420037031,아산시,1,일반,영인면 성내리 44,1996,1,3800,좌표x,좌표x
4420037031100930000,4420037031,아산시,1,일반,영인면 성내리 93,1996,1,3000,좌표x,좌표x
4420037031101100000,4420037031,아산시,1,일반,영인면 성내리 110,1996,1,6500,199900.3152,474614.9533
4420037031101280001,4420037031,아산시,1,일반,영인면 성내리 128-1,1996,1,4000,200040.607,474743.9007
4420037031101700002,4420037031,아산시,1,일반,영인면 성내리 170-2,1996,1,3900,200035.4376,475363.2371
4420037031101860000,4420037031,아산시,1,일반,영인면 성내리 186,1996,1,3800,199644.2355,475593.8437
4420037031102060011,4420037031,아산시,1,일반,영인면 성내리 206-11,1996,1,4000,좌표x,좌표x
4420037031102290000,4420037031,아산시,1,일반,영인면 성내리 229,1996,1,3500,199688.2076,474901.6271
4420037031102400001,4420037031,아산시,1,일반,영인면 성내리 240-1,1996,1,3400,좌표x,좌표x
4420037031102850000,4420037031,아산시,1,일반,영인면 성내리 285,1996,1,3800,198907.6412,474734.2952
4420037031103100000,4420037031,아산시,1,일반,영인면 성내리 310,1996,1,4000,199115.3099,475218.0825
4420037031103600001,4420037031,아산시,1,일반,영인면 성내리 360-1,1996,1,4800,199149.8636,475527.9952
4420037031103800001,4420037031,아산시,1,일반,영인면 성내리 380-1,1996,1,5000,198867.3711,475875.3754
4420037031103960018,4420037031,아산시,1,일반,영인면 성내리 396-18,1996,1,10000,198979.1535,475870.6846
4420037031104820000,4420037031,아산시,1,일반,영인면 성내리 482,1996,1,6600,197771.6217,475215.0592
4420037031105700003,4420037031,아산시,1,일반,영인면 성내리 570-3,1996,1,4200,198484.5757,474942.6708
4420037031106500001,4420037031,아산시,1,일반,영인면 성내리 650-1,1996,1,4800,197867.6651,475099.2059
4420037031106630000,4420037031,아산시,1,일반,영인면 성내리 663,1996,1,6000,198257.4313,474784.7377
4420037031106720001,4420037031,아산시,1,일반,영인면 성내리 672-1,1996,1,5400,198376.5152,474645.392
4420037031107010000,4420037031,아산시,1,일반,영인면 성내리 701,1996,1,4200,198575.183,474605.1986
4420037031107660000,4420037031,아산시,1,일반,영인면 성내리 766,1996,1,5100,198048.958,474509.4883
4420037031107680015,4420037031,아산시,1,일반,영인면 성내리 768-15,1996,1,10000,198234.711,474528.3653
4420037031107870000,4420037031,아산시,1,일반,영인면 성내리 787,1996,1,8500,198084.3749,474397.505
4420037031200180001,4420037031,아산시,2,산,영인면 성내리 산18-1,1996,1,2100,199814.3848,475506.0373
4420037031200230000,4420037031,아산시,2,산,영인면 성내리 산23,1996,1,2400,199355.3987,475675.7434
4420037031200590000,4420037031,아산시,2,산,영인면 성내리 산59,1996,1,1700,197934.9675,474609.2075
4420037031200820000,4420037031,아산시,2,산,영인면 성내리 산82,1996,1,1500,199042.5672,474331.1511
4420037031200900001,4420037031,아산시,2,산,영인면 성내리 산90-1,1996,1,2500,좌표x,좌표x
4420037031201260003,4420037031,아산시,2,산,영인면 성내리 산126-3,1996,1,2000,199976.4834,474460.5109
4420037032100010012,4420037032,아산시,1,일반,영인면 신화리 1-12,1996,1,6500,197937.8962,475934.8471
4420037032100120001,4420037032,아산시,1,일반,영인면 신화리 12-1,1996,1,5400,좌표x,좌표x
4420037032100410002,4420037032,아산시,1,일반,영인면 신화리 41-2,1996,1,16000,197475.0388,476246.6175
4420037032103110001,4420037032,아산시,1,일반,영인면 신화리 311-1,1996,1,10000,197264.2263,476199.4763
4420037032103170002,4420037032,아산시,1,일반,영인면 신화리 317-2,1996,1,18000,197195.9796,476281.8223
4420037032103270001,4420037032,아산시,1,일반,영인면 신화리 327-1,1996,1,8700,197100.3551,476279.416
4420037032103330002,4420037032,아산시,1,일반,영인면 신화리 333-2,1996,1,8000,197319.1188,476388.8256
4420037032103850001,4420037032,아산시,1,일반,영인면 신화리 385-1,1996,1,15000,196664.9627,476510.8205
4420037032104720000,4420037032,아산시,1,일반,영인면 신화리 472,1996,1,5700,196660.3901,477233.409
4420037032104870001,4420037032,아산시,1,일반,영인면 신화리 487-1,1996,1,16000,196439.0963,477286.7865
4420037032105090002,4420037032,아산시,1,일반,영인면 신화리 509-2,1996,1,7800,196240.3904,477266.843
4420037032105530000,4420037032,아산시,1,일반,영인면 신화리 553,1996,1,6500,196773.6487,476168.3141
4420037032106300000,4420037032,아산시,1,일반,영인면 신화리 630,1996,1,6300,196841.0573,475914.6671
4420037032106740000,4420037032,아산시,1,일반,영인면 신화리 674,1996,1,5500,197457.7049,475739.6807
4420037032200090001,4420037032,아산시,2,산,영인면 신화리 산9-1,1996,1,1100,좌표x,좌표x
4420037032200270005,4420037032,아산시,2,산,영인면 신화리 산27-5,1996,1,6000,196527.9724,476655.537
4420037032200360003,4420037032,아산시,2,산,영인면 신화리 산36-3,1996,1,7200,좌표x,좌표x
4420037033100780001,4420037033,아산시,1,일반,영인면 역리 78-1,1996,1,15000,196961.7251,474926.1593
4420037033100960000,4420037033,아산시,1,일반,영인면 역리 96,1996,1,6900,197065.3996,474795.517
4420037033101240007,4420037033,아산시,1,일반,영인면 역리 124-7,1996,1,6600,197042.7154,474725.0291
4420037033101530001,4420037033,아산시,1,일반,영인면 역리 153-1,1996,1,5200,196950.8175,474376.0218
4420037033101680004,4420037033,아산시,1,일반,영인면 역리 168-4,1996,1,5600,196514.7714,474541.1006
4420037033101870022,4420037033,아산시,1,일반,영인면 역리 187-22,1996,1,5500,196732.0794,474784.5102
4420037033102140000,4420037033,아산시,1,일반,영인면 역리 214,1996,1,18000,196604.6792,475109.8605
4420037033102250005,4420037033,아산시,1,일반,영인면 역리 225-5,1996,1,9500,196698.2484,475200.817
4420037033102270023,4420037033,아산시,1,일반,영인면 역리 227-23,1996,1,17000,196757.821,475267.3564
4420037033103160056,4420037033,아산시,1,일반,영인면 역리 316-56,1996,1,6000,195806.1673,475552.8074
4420037033103410000,4420037033,아산시,1,일반,영인면 역리 341,1996,1,8500,196162.0148,475378.6001
4420037033103420003,4420037033,아산시,1,일반,영인면 역리 342-3,1996,1,50000,좌표x,좌표x
4420037033103600001,4420037033,아산시,1,일반,영인면 역리 360-1,1996,1,12000,196099.5264,474890.4205
4420037033104740000,4420037033,아산시,1,일반,영인면 역리 474,1996,1,5600,195834.5153,475703.4952
4420037033105470000,4420037033,아산시,1,일반,영인면 역리 547,1996,1,6500,196805.6683,475675.5704
4420037033106160000,4420037033,아산시,1,일반,영인면 역리 616,1996,1,5600,195778.7979,475278.4388
4420037033106730000,4420037033,아산시,1,일반,영인면 역리 673,1996,1,5600,197193.5893,475414.1436
4420037033108090000,4420037033,아산시,1,일반,영인면 역리 809,1996,1,5800,196423.3326,474953.167
4420037033108230000,4420037033,아산시,1,일반,영인면 역리 823,1996,1,5400,195875.4421,474853.8413
4420037033200150000,4420037033,아산시,2,산,영인면 역리 산15,1996,1,3500,196925.5135,475139.3986
4420037033200320000,4420037033,아산시,2,산,영인면 역리 산32,1996,1,1700,196765.4231,473972.9968
4420037033200430002,4420037033,아산시,2,산,영인면 역리 산43-2,1996,1,4000,196379.7603,474791.4269
4420038021100160001,4420038021,아산시,1,일반,인주면 공세리 16-1,1996,1,65000,192449.9699,475732.5936
4420038021100170005,4420038021,아산시,1,일반,인주면 공세리 17-5,1996,1,45000,192443.5671,475676.2722
4420038021100580174,4420038021,아산시,1,일반,인주면 공세리 58-174,1996,1,6400,192338.9404,476891.2912
4420038021100600001,4420038021,아산시,1,일반,인주면 공세리 60-1,1996,1,17000,192540.5613,476353.009
4420038021100660007,4420038021,아산시,1,일반,인주면 공세리 66-7,1996,1,18000,192176.0092,476407.3508
4420038021101150002,4420038021,아산시,1,일반,인주면 공세리 115-2,1996,1,50000,191753.226,475883.6652
4420038021101320005,4420038021,아산시,1,일반,인주면 공세리 132-5,1996,1,95000,191601.0644,475736.4984
4420038021101430002,4420038021,아산시,1,일반,인주면 공세리 143-2,1996,1,40000,191643.3739,475597.7795
4420038021101480001,4420038021,아산시,1,일반,인주면 공세리 148-1,1996,1,19000,191804.7919,475575.1589
4420038021101580004,4420038021,아산시,1,일반,인주면 공세리 158-4,1996,1,32000,191650.6779,475755.9356
4420038021101930021,4420038021,아산시,1,일반,인주면 공세리 193-21,1996,1,130000,192102.7613,475872.4719
4420038021102160001,4420038021,아산시,1,일반,인주면 공세리 216-1,1996,1,40000,192304.6069,475885.1364
4420038021102210001,4420038021,아산시,1,일반,인주면 공세리 221-1,1996,1,120000,192246.7558,475809.1861
4420038021102320000,4420038021,아산시,1,일반,인주면 공세리 232,1996,1,22000,192254.5354,475703.3399
4420038021102650002,4420038021,아산시,1,일반,인주면 공세리 265-2,1996,1,70000,191962.7366,475871.9509
4420038021102860008,4420038021,아산시,1,일반,인주면 공세리 286-8,1996,1,130000,191926.8795,475767.8542
4420038021103050007,4420038021,아산시,1,일반,인주면 공세리 305-7,1996,1,10000,191645.8432,475128.1528
4420038021103180001,4420038021,아산시,1,일반,인주면 공세리 318-1,1996,1,15000,191634.9692,475383.2759
4420038021103290002,4420038021,아산시,1,일반,인주면 공세리 329-2,1996,1,9000,191455.929,475120.4903
4420038021103950000,4420038021,아산시,1,일반,인주면 공세리 395,1996,1,10000,192506.0587,476631.6192
4420038021104900000,4420038021,아산시,1,일반,인주면 공세리 490,1996,1,6500,192651.6339,476196.5103
4420038021105810000,4420038021,아산시,1,일반,인주면 공세리 581,1996,1,6200,191635.6332,476645.9871
4420038021106370000,4420038021,아산시,1,일반,인주면 공세리 637,1996,1,6500,191917.2015,476340.6288
4420038021107100000,4420038021,아산시,1,일반,인주면 공세리 710,1996,1,11000,191480.2633,475775.7222
